IUSA Number,Y2019,Y2020,Y2021,Company Name,Address,City,State,ZIP Code,Primary SIC Description
66-099-8519,1,1,1,Popeyes Louisiana Kitchen,2010 Wharton St,Pittsburgh,PA,15203,Restaurants
66-154-3264,1,1,1,Mark's Grill,2100 Wharton St,Pittsburgh,PA,15203,Restaurants
66-159-0034,1,0,0,Opa Gyros,4208 Forbes Ave,Pittsburgh,PA,15201,Restaurants
66-163-9229,1,1,1,Diamond Jim Cafe,2002 Brownsville Rd,Pittsburgh,PA,15210,Restaurants
66-358-6667,1,1,1,KOOL Cones,8130 Perry Hwy,Pittsburgh,PA,15237,Restaurants
66-358-8341,1,1,1,Charleys Philly Steaks,1000 Ross Park Mall Dr # 6,Pittsburgh,PA,15237,Restaurants
66-439-3832,1,1,1,Maldini's Taste Of Italy,1900 Monongahela Ave,Pittsburgh,PA,15218,Pizza
66-576-4445,1,1,1,Starbucks,2261 Freeport Rd,Pittsburgh,PA,15238,Coffee Shops
66-663-9075,1,1,1,Ihop Restaurant,1002 Sutherland Dr,Pittsburgh,PA,15205,Restaurants
66-687-0159,1,1,1,Moe's Southwest Grill,210 Forbes Ave,Pittsburgh,PA,15222,Restaurants
66-694-4830,1,0,0,Au Bon Pain,625 Liberty Ave # 100,Pittsburgh,PA,15222,Restaurants
66-725-1599,1,1,1,Cafe Raymond,2009 Penn Ave,Pittsburgh,PA,15222,Restaurants
66-725-1599,1,1,1,Cafe Raymond,2009 Penn Ave,Pittsburgh,PA,15222,Bakers-Retail
66-725-1599,1,1,1,Cafe Raymond,2009 Penn Ave,Pittsburgh,PA,15222,
66-725-2316,1,1,1,University Club At Univ,123 University Pl,Pittsburgh,PA,15213,Caterers
66-725-7570,1,0,1,Chapel Ridge Pizzeria,164 Freeport Rd,Pittsburgh,PA,15238,Pizza
66-725-8339,1,0,1,Around The Corner Bar & Grill,1707 Babcock Blvd,Pittsburgh,PA,15209,Bars
66-725-8933,1,1,1,Brighton Hot Dog Shoppe,2401 Noblestown Rd,Pittsburgh,PA,15205,Restaurants
66-725-9337,1,1,1,Vincenzo's Pizza & Pasta,2885 W Liberty Ave,Pittsburgh,PA,15216,Restaurants
66-725-9402,1,1,1,Charleys Philly Steaks,100 Robinson Center Dr # Fc-1,Pittsburgh,PA,15205,Restaurants
66-725-9402,1,1,1,Charleys Philly Steaks,100 Robinson Center Dr # Fc1,Pittsburgh,PA,15205,Restaurants
66-726-1093,1,1,1,Fuel & Fuddle,212 Oakland Ave,Pittsburgh,PA,15213,Restaurants
66-726-3271,1,1,1,Hough's Restaurant,563 Greenfield Ave,Pittsburgh,PA,15207,Restaurants
66-726-4311,1,1,1,Catering To The Community,330 Freeport Rd,Pittsburgh,PA,15238,Caterers
66-726-5615,1,1,1,Blue Moon On Butler St,5115 Butler St,Pittsburgh,PA,15201,Bars
66-726-5888,1,1,0,Images Bar,965 Liberty Ave,Pittsburgh,PA,15222,Bars
66-726-6936,1,1,1,Redfin Blues,100 Waterfront Dr # 2,Pittsburgh,PA,15222,Restaurants
66-726-7223,1,1,1,Sakura Teppanyaki N Sushi,5882 Forbes Ave,Pittsburgh,PA,15217,Restaurants
66-726-7454,1,1,1,Silk Road Gourmet Chinese,5301 Grove Rd # 1,Pittsburgh,PA,15236,Restaurants
66-726-8205,1,1,0,Subway,930 Penn Ave # R2,Pittsburgh,PA,15222,Restaurants
66-726-9278,1,1,1,Joseph Tambellini,5701 Bryant St,Pittsburgh,PA,15206,Restaurants
66-727-6240,1,1,1,Crazy Mocha,801 Liberty Ave,Pittsburgh,PA,15222,Coffee Shops
66-727-6463,1,0,0,Sweden Kaffe & Arts Shop,5523 Walnut St,Pittsburgh,PA,15232,Arts Organizations & Information
66-728-5019,1,1,1,Library,2302 E Carson St,Pittsburgh,PA,15203,Restaurants
66-896-4794,1,1,1,Sparta Gyros,5843 Brownsville Rd,Pittsburgh,PA,15236,Restaurants
66-936-4150,1,1,0,Mullen's Bar & Grill Inc,200 Federal St,Pittsburgh,PA,15212,Bars
66-936-4150,1,1,0,Mullen's Bar & Grill Inc,200 Federal St,Pittsburgh,PA,15212,Restaurants
66-956-4007,1,1,1,Brews Brothers Six Pack Emp,315 Mount Lebanon Blvd,Pittsburgh,PA,15234,Liquors-Retail
67-212-0649,1,1,1,Spak Brothers,5107 Penn Ave,Pittsburgh,PA,15224,Restaurants
67-227-1749,1,1,1,Nordstrom,1000 Ross Park Mall Dr # 29,Pittsburgh,PA,15237,Department Stores
67-232-7350,1,1,0,Cioppino Restaurant-Cigar Bar,2350 Railroad St,Pittsburgh,PA,15222,Restaurants
67-246-7081,1,1,1,Diner,3231 Brighton Rd,Pittsburgh,PA,15212,Restaurants
67-251-1334,1,1,1,Jackie's Casual Catering,184 Curry Hollow Rd,Pittsburgh,PA,15236,Caterers
67-262-1810,1,1,1,All Star Sports Bar & Grill II,6302 Robinson Center Dr # 3,Pittsburgh,PA,15205,Bars
67-310-7207,1,1,1,Qdoba Mexican Eats,808 Liberty Ave,Pittsburgh,PA,15222,Restaurants
67-311-8386,1,0,0,Coffee Tree Roasters,8540 Forest Ave,Pittsburgh,PA,15237,Coffee Shops
67-314-3061,0,1,1,Rice Enterprises LLC,5415 Clairton Blvd,Pittsburgh,PA,15236,Restaurants
67-314-3434,1,1,1,Holy Cross Banquet Hall,123 Gilkeson Rd,Pittsburgh,PA,15228,Caterers
67-314-3434,1,1,1,Holy Cross Banquet Hall,123 Gilkeson Rd,Pittsburgh,PA,15228,Halls & Auditoriums
67-443-7447,0,1,1,Pizza America,1610 E Carson St,Pittsburgh,PA,15203,Pizza
67-480-9835,1,1,0,Indian Spices,129 6th St,Pittsburgh,PA,15222,Restaurants
67-552-9754,1,1,1,Chick-Fil-A,1620 Washington Rd,Pittsburgh,PA,15241,Restaurants
67-707-0914,1,1,1,Two Louie's Market,1233 Penn Ave,Pittsburgh,PA,15222,Grocers-Retail
67-707-0914,1,1,1,Two Louie's Market,1233 Penn Ave,Pittsburgh,PA,15222,
67-727-4730,1,1,1,Jck Tavern Inc,132 S 24th St,Pittsburgh,PA,15203,Bars
67-752-8739,1,1,1,Marshall's Lounge,1254 Brookline Blvd,Pittsburgh,PA,15226,Night Clubs
67-978-4314,1,1,1,Big Dog Coffee,2717 Sarah St,Pittsburgh,PA,15203,Coffee Shops
68-219-6415,1,1,1,Cricket Lounge,280 Morewood Ave,Pittsburgh,PA,15213,Cocktail Lounges
68-268-7942,1,1,1,Osteria 2350,2350 Railroad St,Pittsburgh,PA,15222,Restaurants
68-274-8033,1,1,1,Subway,322 Curry Hollow Rd,Pittsburgh,PA,15236,Restaurants
68-280-9397,1,1,1,Houlihan's,20406 Route 19,Cranberry Twp,PA,16066,Restaurants
68-280-9397,1,1,1,Houlihan's,20406 Route 19 Cranberry Twp,Pittsburgh,PA,16066,Restaurants
68-504-5353,1,1,1,Deli On Butler Street,4110 Butler St,Pittsburgh,PA,15201,Restaurants
68-504-5353,1,1,1,Deli On Butler Street,4034 Butler St,Pittsburgh,PA,15201,Restaurants
68-504-5353,1,1,1,Deli On Butler Street,4034 Butler St,Pittsburgh,PA,15201,
68-506-5781,1,1,1,Nicky's Thai Kitchen,856 Western Ave,Pittsburgh,PA,15233,Restaurants
68-510-1974,1,1,1,Slice On Broadway,2128 Broadway Ave,Pittsburgh,PA,15216,Restaurant Management
68-538-9918,1,1,1,Grandma B's,2537 Wylie Ave,Pittsburgh,PA,15219,Restaurants
68-538-9918,1,1,1,Grandma B's Cafe,2537 Wylie Ave,Pittsburgh,PA,15219,Restaurants
68-756-0706,1,1,1,Dairy Queen,1000 Ross Park Mall Dr # Vc8,Pittsburgh,PA,15237,Ice Cream Parlors
68-855-1282,1,1,1,Dunkin',28 Market Sq,Pittsburgh,PA,15222,Doughnuts
68-866-9290,1,1,1,Rivers Casino,777 Casino Dr,Pittsburgh,PA,15212,Casinos
68-898-6405,1,1,1,Common Place Coffee,5467 Penn Ave,Pittsburgh,PA,15206,Coffee Shops
68-914-8963,1,1,1,S & D Polish Deli,2204 Penn Ave,Pittsburgh,PA,15222,Restaurants
68-976-9263,1,1,0,Au Bon Pain,707 Grant St # 100,Pittsburgh,PA,15219,Restaurants
68-985-5526,1,1,1,A&W Restaurants,300 Rodi Rd,Pittsburgh,PA,15235,Restaurants
69-065-6913,1,1,1,City Cafe,951 Liberty Ave,Pittsburgh,PA,15222,Restaurants
69-209-2182,1,1,1,Wine Loft Pittsburgh,2773 Tunnel Blvd,Pittsburgh,PA,15203,Restaurants
69-209-2190,1,1,1,Jimmy Wans,1337 Old Freeport Rd,Pittsburgh,PA,15238,Restaurants
69-222-4686,1,1,1,Mia Madre Trattoria,268 Plummer Ave,Pittsburgh,PA,15202,Restaurants
69-222-4686,1,1,1,Mia Madre Trattoria,649 California Ave,Pittsburgh,PA,15202,Restaurants
69-225-9658,1,1,1,Hot Rod Cafe,205 Boggs Ave,Pittsburgh,PA,15211,Restaurants
69-380-9782,1,1,1,Tim's Bar,2155 Wylie Ave,Pittsburgh,PA,15219,Bars
69-397-6276,1,1,1,Emiliano's Mexican Rstrnt-Bar,2557 E Carson St,Pittsburgh,PA,15203,Restaurants
69-397-6276,1,1,1,Emilianos Mexican Grill & Bar,2557 E Carson St,Pittsburgh,PA,15203,Restaurants
69-439-7415,1,1,1,Jane Chounaem Restaurant,5901 Bryant St,Pittsburgh,PA,15206,Restaurants
69-439-7548,1,1,1,Andora,599 Dorseyville Rd,Pittsburgh,PA,15238,Restaurants
69-439-7720,1,1,1,Dinette,6926 Rosewood St,Pittsburgh,PA,15208,Restaurants
69-439-7720,1,1,1,Dinette,5996 Centre Ave # 5,Pittsburgh,PA,15206,Restaurants
69-439-7928,1,1,1,Starkist Co,225 N Shore Dr # 400,Pittsburgh,PA,15212,Canned & Cured Fish & Seafoods (Mfrs)
69-440-0813,1,1,1,Mandy's Pizza & More,512 Perry Hwy,Pittsburgh,PA,15229,Restaurants
69-440-0862,1,1,1,Fin Mccool's,1505 E Carson St,Pittsburgh,PA,15203,Restaurants
69-440-1498,1,1,1,Goodeelicious,3520 Brownsville Rd,Brentwood,PA,15227,Restaurants
69-440-1498,1,1,1,Goodeelicious,3520 Brownsville Rd,Pittsburgh,PA,15227,Restaurants
69-440-1605,1,0,0,Hideaway,1172 Jefferson Rd,Pittsburgh,PA,15235,Restaurants
69-440-1738,1,1,1,Portofino,3307 Saw Mill Run Blvd,Pittsburgh,PA,15227,Pizza
69-440-2033,0,2,2,Kemp's Snack Shack Restrnt,,Pittsburgh,PA,15238,Restaurants
69-440-2892,0,1,1,National Bar-Rstrnt Furn Drct,1074 Greentree Rd,Pittsburgh,PA,15220,Restaurants
69-440-5374,1,1,0,Subway,526 Penn Ave # A,Pittsburgh,PA,15222,Restaurants
69-440-6257,1,1,1,Trendy Hot Spots,219 Smokey Wood Dr,Pittsburgh,PA,15218,Night Clubs
69-440-6778,1,1,1,Green Mango,3454 William Penn Hwy,Pittsburgh,PA,15235,Restaurants
69-440-6778,1,1,1,Green Mango,3462 William Penn Hwy,Pittsburgh,PA,15235,Restaurants
69-440-7065,1,1,1,Wild Rosemary,1469 Bower Hill Rd,Pittsburgh,PA,15241,Restaurants
69-440-8824,1,1,1,Pamelas Diner,427 Washington Rd,Pittsburgh,PA,15228,Restaurants
69-441-1737,1,1,1,Showcase Barbque,6800 Frankstown Ave,Pittsburgh,PA,15208,Restaurants
69-441-1737,1,1,1,Showcase Bbq,6800 Frankstown Ave,Pittsburgh,PA,15208,Restaurants
69-441-6124,1,1,1,Prasnikar's Tavern,2514 Wenzel Dr,Pittsburgh,PA,15238,Restaurants
69-441-6157,1,1,1,Rssj LTD,2518 E Carson St,Pittsburgh,PA,15203,Bars
69-569-0214,1,1,1,Vocelli Pizza,4740 Baum Blvd,Pittsburgh,PA,15213,Pizza
69-581-2925,1,1,1,II Burloni LA Pizza E Cucina,2101 Greentree Rd,Pittsburgh,PA,15220,Restaurants
69-609-3426,1,1,1,Chipotle Mexican Grill,4861 Mcknight Rd,Pittsburgh,PA,15237,Restaurants
69-616-9556,1,1,1,Hokkaido Seafood Buffet,4612 Browns Hill Rd,Pittsburgh,PA,15217,Restaurants
69-722-8013,1,1,1,Burger King,2799 Freeport Rd # 28,Pittsburgh,PA,15238,Restaurants
69-747-0417,1,1,1,Aprimo Pizza,516 Brownsville Rd,Mt Oliver,PA,15210,Pizza
69-747-0417,1,1,1,Aprimo Pizza,516 Brownsville Rd,Mt Oliver,PA,15210,Caterers
69-747-0417,1,1,1,Aprimo Pizza,516 Brownsville Rd,Pittsburgh,PA,15210,Pizza
69-854-7759,0,1,1,Seredipity,422 Foreland St,Pittsburgh,PA,15212,Restaurants
69-855-7972,1,1,1,Dunkin',5889 Forbes Ave # 7,Pittsburgh,PA,15217,Doughnuts
69-867-4413,1,1,1,Rice N Noodle,1000 Airport Blvd,Pittsburgh,PA,15231,Restaurants
70-000-2898,0,1,1,Ritas Water Ice,1931 Irwin Ave,Pittsburgh,PA,15212,Ice Cream Parlors
70-006-2868,1,1,1,Il Pizzaiolo,8 Market Sq,Pittsburgh,PA,15222,Restaurants
70-006-2868,1,1,1,Pizzaiolo Primo,8 Market Sq,Pittsburgh,PA,15222,Restaurants
70-007-1629,1,1,1,Carmella's,1908 E Carson St,Pittsburgh,PA,15203,Restaurants
70-007-5430,1,1,1,Apple America Group,400 Penn Center Blvd # 408,Pittsburgh,PA,15235,Restaurant Management
70-009-2824,1,0,0,Fifth Avenue Pub,1014 5th Ave,Pittsburgh,PA,15219,Bars
70-011-2310,1,1,0,Gino's Pizza,1610 E Carson St,Pittsburgh,PA,15203,Pizza
70-011-5382,1,1,1,Carol's Confections Sta Square,125 W Station Square Dr,Pittsburgh,PA,15219,Candy & Confectionery-Retail
70-011-5382,1,1,1,Carols Confections,125 W Station Square Dr,Pittsburgh,PA,15219,Candy & Confectionery-Retail
70-012-7678,1,1,1,Kavsar Restaurant,16 Southern Ave,Pittsburgh,PA,15211,Restaurants
70-013-6498,1,1,1,Cerasoli Pizzeria,3053 Brighton Rd,Pittsburgh,PA,15212,Restaurants
70-021-3158,1,1,1,Plaza Azteca,1000 Sutherland Dr,Pittsburgh,PA,15205,Restaurants
70-022-7753,1,1,1,Mint Hookah Bar & Lounge,416 Semple St,Pittsburgh,PA,15213,Coffee Shops
70-022-7753,1,1,1,Mint Hookah Bar & Lounge,416 Semple St,Pittsburgh,PA,15213,
70-022-7757,1,1,1,Popes,3055 Brereton St,Pittsburgh,PA,15219,Bars
70-029-8393,1,1,1,Dunkin',40 Foster Sq,Pittsburgh,PA,15212,Doughnuts
70-029-8393,1,1,1,Dunkin',45 Foster Ave,Pittsburgh,PA,15205,Doughnuts
70-033-3058,1,1,1,Squirrel Hill Sports Bar,5832 Forward Ave,Pittsburgh,PA,15217,Bars
70-042-5885,1,1,1,Tasty-N-Healthy LLC,11633 Penn Hills Dr,Pittsburgh,PA,15235,Restaurants
70-048-6233,0,1,0,Mexican Grill Inc,5986 Centre Ave,Pittsburgh,PA,15206,Restaurants
70-055-2576,1,1,1,Tipsy Cow,5741 Ellsworth Ave,Pittsburgh,PA,15232,Restaurants
70-056-4489,1,0,0,Bistro 9101,9101 Perry Hwy,Pittsburgh,PA,15237,Restaurants
70-072-0977,1,1,1,Cookies Cafe,3057 Penn Ave,Pittsburgh,PA,15201,Restaurants
70-122-9463,1,1,0,I O Deli,300 Beverly Rd,Pittsburgh,PA,15216,Restaurants
70-122-9463,1,1,0,I O Deli,300 Beverly Rd,Pittsburgh,PA,15216,
70-342-6865,1,1,1,Eighty Acres,1910 New Texas Rd,Pittsburgh,PA,15239,Bars
70-342-6865,1,1,1,Eighty Acres,1910 New Texas Rd,Pittsburgh,PA,15239,Restaurants
70-342-6865,1,1,1,Eighty Acres Kitchen & Bar,1910 New Texas Rd,Pittsburgh,PA,15239,Bars
70-467-0372,1,1,0,Traditions India,108 Oakville Dr,Pittsburgh,PA,15220,Restaurants
70-488-4583,1,1,1,Dive Lawrenceville Inc,5147 Butler St,Pittsburgh,PA,15201,Restaurants
70-489-4550,1,1,1,Central Diner & Grille,6408 Steubenville Pike,Pittsburgh,PA,15205,Restaurants
70-494-3581,1,0,1,Ava Cafe & Lounge,304 N Craig St,Pittsburgh,PA,15213,Coffee Shops
70-499-4889,1,1,1,Iss Faculity,2000 Technology Dr,Pittsburgh,PA,15219,Caterers
70-499-9753,1,1,1,Hitch Hiker Brewing,190 Castle Shannon Blvd,Pittsburgh,PA,15228,Restaurants
70-504-1281,1,1,1,Five Guys,3 Ppg Pl # 1,Pittsburgh,PA,15222,Restaurants
70-506-9170,1,1,1,Great Harvest Bread,6401 Penn Ave # 470b,Pittsburgh,PA,15206,Bakers-Retail
70-506-9174,1,1,1,Oak Hill Market,504 Oak Hill Dr,Pittsburgh,PA,15213,Restaurants
70-506-9174,1,1,1,Oak Hill Market,504 Oak Hill Dr,Pittsburgh,PA,15213,Grocers-Retail
70-512-0131,1,1,1,Istanbul Sofra,7207 Whipple St,Pittsburgh,PA,15218,Restaurants
70-512-0131,1,1,1,Istanbul Sofra,7600 Forbes Ave,Pittsburgh,PA,15221,Restaurants
70-517-8250,1,0,0,Pregrame Bar Southside,1501 Sarah St,Pittsburgh,PA,15203,Bars
70-517-8257,1,0,0,Vincent Ulizzi Anthony's Pizza,413 Grant Ave,Pittsburgh,PA,15209,Restaurants
70-521-7551,1,1,1,Petroff Entertainment Inc,6229 Saltsburg Rd,Pittsburgh,PA,15235,Restaurants
70-522-2932,1,1,1,Scoops In Bloomfield,4806 Liberty Ave,Pittsburgh,PA,15224,Ice Cream Parlors
70-527-0949,1,1,1,Eddie Merlot's,444 Liberty Ave # 100,Pittsburgh,PA,15222,Restaurants
70-527-0953,1,1,1,Jade Grille,670 Washington Rd,Pittsburgh,PA,15228,Restaurants
70-527-8329,1,1,1,Nox's Tavern & Grille,720 Blaw Ave,Pittsburgh,PA,15238,Restaurants
70-535-9023,1,1,0,Bob's Diner,1870 Painters Run Rd,Pittsburgh,PA,15241,Restaurants
70-538-2865,1,1,1,Fair Shake Environ Legal Svc,6425 Living Pl # 200,Pittsburgh,PA,15206,Restaurants
70-538-2865,1,1,1,Fair Shake Environ Legal Svc,5614 Elgin St # 2,Pittsburgh,PA,15206,Attorneys
70-538-2865,1,1,1,Fair Shake Environ Legal Svc,3495 Butler St # 102,Pittsburgh,PA,15201,Attorneys
70-543-3599,1,1,1,Asia Subba Restaurant,700 Cedar Ave # 2,Pittsburgh,PA,15212,Restaurants
70-547-8943,1,0,0,Elliott's Bbq & Steakhouse,611 Old Clairton Rd,Pittsburgh,PA,15236,Restaurants
70-557-4931,1,0,0,Chris's Taste Of Home,272 Melwood Ave,Pittsburgh,PA,15213,Restaurants
70-575-2633,1,1,1,Pizza Care LLC,1525 5th Ave,Pittsburgh,PA,15219,Restaurants
70-582-8624,1,1,0,Niko's Coffee,1125 Penn Ave,Pittsburgh,PA,15222,Restaurants
70-582-8657,1,1,1,Nana's New York Hot Dog Shop,1110 Federal St,Pittsburgh,PA,15212,Restaurants
70-584-7815,1,1,1,Legends Tavern,914 Brownsville Rd,Pittsburgh,PA,15210,Bars
70-584-7825,1,1,1,Chick N Bubbly,117 Oakland Ave,Pittsburgh,PA,15213,Restaurants
70-586-4991,1,1,1,Green Beans Coffee Co Inc,1000 Airport Blvd,Pittsburgh,PA,15231,Coffee Shops
70-586-4994,1,1,1,Dunkin',2725 Freeport Rd,Pittsburgh,PA,15238,Doughnuts
70-591-8659,1,1,1,Palermo Pizza,45 Foster Ave,Pittsburgh,PA,15205,Pizza
70-593-4692,1,1,1,Boiler Room Pittsburgh,1070 Banksville Rd,Pittsburgh,PA,15216,Caterers
70-593-4692,1,1,1,Boiler Room Pittsburgh,1070 Banksville Rd,Pittsburgh,PA,15216,
70-597-4779,1,1,1,Fa Logic Lic,1202 Federal St,Pittsburgh,PA,15212,Restaurants
70-597-4779,1,1,1,Fa Logic LLC,1202 Federal St,Pittsburgh,PA,15212,Restaurants
70-597-6370,1,1,1,Rum Runners,3385 Babcock Blvd,Pittsburgh,PA,15237,Liquors-Retail
70-597-6370,1,1,1,Rum Runners Saloon,3385 Babcock Blvd,Pittsburgh,PA,15237,Liquors-Retail
70-602-1921,1,1,1,Town Place,4 Av & Stanwix St,Pittsburgh,PA,15222,Restaurants
70-602-1921,1,1,1,Town Place,4 Ave & Stanwix St,Pittsburgh,PA,15222,Restaurants
70-602-2078,1,0,0,Xo Cafe & Lounge,47 Bates St,Pittsburgh,PA,15213,
70-602-2080,1,0,0,Gaucho Parilla Argentina,1601 Penn Ave,Pittsburgh,PA,15222,Restaurants
70-607-0726,1,1,1,Einstein Bros Bagels,230 S Bouquet St Benedum Hall,Pittsburgh,PA,15213,Bagels
70-607-0726,1,1,1,Einstein Bros Bagels,3200 S Bouquet St,Pittsburgh,PA,15213,Bagels
70-607-0792,1,1,1,Dunkin',3200 Saw Mill Run Blvd,Pittsburgh,PA,15227,Doughnuts
70-616-9870,1,0,0,Subway,1846 Centre Ave,Pittsburgh,PA,15219,Restaurants
70-639-8465,1,0,0,Del's 80 Cafe,807 Glass Run Rd,Pittsburgh,PA,15227,Restaurants
70-639-8469,1,1,1,Brother Tom's Bakery,808 Main St,Pittsburgh,PA,15215,Bakers-Retail
70-639-8472,1,1,1,Yinz Guys Pizza,1914 Brownsville Rd,Pittsburgh,PA,15210,Restaurants
70-645-8886,1,0,0,Thai Bistro,584 E End Ave,Pittsburgh,PA,15221,Restaurants
70-646-4367,1,1,1,Pizza Hut Express,825 Freeport Rd,Pittsburgh,PA,15238,Pizza
70-654-2992,0,0,1,Nauvy Pizzeria,373 Vanadium Rd # 101,Pittsburgh,PA,15243,Restaurants
70-660-4290,1,1,1,Garage Door Saloon,223 Atwood St,Pittsburgh,PA,15213,Bars
70-665-8125,1,1,1,Crowne Plaza-Pittsburgh West,Pittsburgh Plaza,Pittsburgh,PA,15220,Hotels & Motels
70-665-8125,1,1,1,Pittsburgh Plaza,401 Holiday Dr,Pittsburgh,PA,15220,Hotels & Motels
70-668-0563,1,1,1,Q & M's Fish,100 Boyce Park Dr,Pittsburgh,PA,15239,Restaurants
70-675-2039,1,1,1,Hollow,5836 Brownsville Rd,Pittsburgh,PA,15236,Restaurants
70-681-7104,1,1,1,Circolo Woodfired,2100 E Carson St,Pittsburgh,PA,15203,Restaurants
70-686-6285,1,1,1,Brgr,1500 Washington Rd,Pittsburgh,PA,15228,Restaurants
70-692-4295,1,1,1,Asiagos,381 N Shore Dr,Pittsburgh,PA,15212,Restaurants
70-692-4352,1,0,0,Nakwon Garden,5504 Centre Ave,Pittsburgh,PA,15232,Restaurants
70-694-3986,1,1,1,My Thai Restaurant & Bar,3024 W Liberty Ave,Pittsburgh,PA,15216,Restaurants
70-695-2274,1,1,1,Coleman's Catering Svc,6509 Alcoma Dr,Pittsburgh,PA,15235,Caterers
70-698-9858,1,1,1,Nobbys Pizza,1106 Castle Shannon Blvd # 1,Pittsburgh,PA,15234,Pizza
70-698-9858,1,1,1,Nobbys Pizza Castle Shannon,1106 Castle Shannon Blvd,Pittsburgh,PA,15234,Pizza
70-701-5081,1,1,1,Hello Bistro,419 Wood St,Pittsburgh,PA,15222,Restaurants
70-701-5092,1,0,0,Southside Enterprises LLC,1903 E Carson St,Pittsburgh,PA,15203,Coffee Shops
70-705-2196,1,1,1,Arancini House LLC,615 Washington Rd,Pittsburgh,PA,15228,Restaurants
70-705-2200,1,0,0,T J's,140 Forest Hills Plz,Pittsburgh,PA,15221,Restaurants
70-705-9923,1,1,1,Chompchange LLC,4115 Butler St,Pittsburgh,PA,15201,Restaurants
70-705-9923,1,1,1,Smoke Bbq Taqueria,4115 Butler St,Pittsburgh,PA,15201,Restaurants
70-711-2316,1,1,1,Jet's Pizza,1810 Dormont Ave,Pittsburgh,PA,15216,Pizza
70-714-2294,1,1,1,Gametime Tavern,1620 Spring Garden Ave,Pittsburgh,PA,15212,Bars
70-728-6323,1,1,1,Panera Bread,8800 Covenant Ave,Pittsburgh,PA,15237,Restaurants
70-728-6326,1,1,1,Leon's Caribbean Food,823 E Warrington Ave,Pittsburgh,PA,15210,Restaurants
70-728-6333,1,1,1,Bob's Diner,1230 Grove Rd,Pittsburgh,PA,15234,Restaurants
70-728-6333,1,1,1,Bob's Diner,1230 Grove Rd,Pittsburgh,PA,15234,
70-732-8652,1,1,1,Dunkin',1541 Washington Rd,Pittsburgh,PA,15228,Doughnuts
70-732-8655,1,1,0,Staghorn Home & Garden Cafe,517 Greenfield Ave,Pittsburgh,PA,15207,Restaurants
70-732-8659,1,1,1,Senti Restaurant,3473 Butler St,Pittsburgh,PA,15201,Restaurants
70-733-4412,1,1,1,Arby's,808 Liberty Ave,Pittsburgh,PA,15222,Restaurants
70-733-4415,1,1,1,Longhorn Steakhouse,9150 Covenant Ave,Pittsburgh,PA,15237,Restaurants
70-740-6549,1,1,1,Tako,214 6th St,Pittsburgh,PA,15222,Restaurants
70-740-6550,1,1,1,Supremo's Pizzeria North Hills,120 Three Degree Rd,Pittsburgh,PA,15237,Pizza
70-773-8482,1,1,1,Commoner,458 Strawberry Way,Pittsburgh,PA,15219,Restaurants
70-774-2068,1,1,1,Pinkberry,1000 Airport Blvd,Pittsburgh,PA,15231,Yogurt
70-774-2167,1,0,0,Subway,164 Freeport Rd,Pittsburgh,PA,15238,Restaurants
70-774-2178,1,0,0,Subway,1214 E Carson St,Pittsburgh,PA,15203,Restaurants
70-774-4303,1,1,1,Mezbaan Indian Cuisine,111 Smithfield St # 1,Pittsburgh,PA,15222,Restaurants
70-774-4303,1,1,1,Mezbaan Indian Cuisine,111 Smithfield St,Pittsburgh,PA,15222,Restaurants
70-774-4311,1,1,1,Beta Bites Restaurant,338 S Bouquet St,Pittsburgh,PA,15213,Restaurants
70-774-4311,1,1,1,Zanes Beta Bites,338 S Bouquet St,Pittsburgh,PA,15213,Restaurants
70-783-4319,1,1,1,Hello Bistro,292 Forbes Ave,Pittsburgh,PA,15222,Restaurants
70-783-7271,1,1,0,Jimmy John's,4840 Mcknight Rd # C,Pittsburgh,PA,15237,Restaurants
70-812-8432,1,1,1,Howl At The Moon-Pittsburgh,125 7th St,Pittsburgh,PA,15222,Restaurants
70-812-8437,1,1,1,Noodles & Company,301 S Hills Vlg,Pittsburgh,PA,15241,Restaurants
70-819-0437,1,0,0,Subway,400 E Ohio St,Pittsburgh,PA,15212,Restaurants
70-819-0438,1,1,1,Drift Hookah Lounge,2236 Murray Ave,Pittsburgh,PA,15217,Bars
70-819-0438,1,1,1,Drift Hookah Lounge,2236 Murray Ave,Pittsburgh,PA,15217,
70-819-2421,1,1,1,Aj Burger Rotisserie Chicken,422 Semple St,Pittsburgh,PA,15213,Restaurants
70-819-2425,1,1,1,A Kebab House,5819 Forbes Ave,Pittsburgh,PA,15217,Restaurants
70-820-1684,1,1,1,Marketplace Cafe,1000 Ross Park Mall Dr,Pittsburgh,PA,15237,Restaurants
70-822-3744,1,1,1,Szechuan Spice,5700 Centre Ave,Pittsburgh,PA,15206,Restaurants
70-822-3744,1,1,1,Szechuan Spice Yang,5700 Centre Ave,Pittsburgh,PA,15206,Restaurants
70-824-3007,1,1,0,Fresh Healthy Cafe,100 Robinson Center Dr,Pittsburgh,PA,15205,Juice Bars
70-826-3749,1,1,1,Falbo Vallozzi Lic Vallozzi,435 Market St,Pittsburgh,PA,15222,Grocers-Retail
70-830-5110,1,1,1,Maiku Sushi Restaurant,1611 Penn Ave,Pittsburgh,PA,15222,Restaurants
70-856-9779,1,1,1,Usrearchchemsupplies.Com,2028 Murray Ave,Pittsburgh,PA,15217,Chemical Research
